time,open,high,low,close,ATR
2023/06/27 19:25,364.26,364.57,364.14,364.54,0.3515952102147615
2023/06/27 19:30,364.53,364.55,364.06,364.13,0.3614812666279935
2023/06/27 19:35,364.12,364.18,363.92,364.09,0.3542326047259933
2023/06/27 19:40,364.13,364.27,364.03,364.19,0.3460731329598516
2023/06/27 19:45,364.19,364.39,364.08,364.29,0.3434964806055766
2023/06/27 19:50,364.23,364.34,363.76,363.92,0.3603895891337486
2023/06/27 19:55,363.9,364.05,363.65,363.86,0.3632189041956261
2023/06/28 13:30,361.99,362.93,361.91,362.86,0.4765604110387949
2023/06/28 13:35,362.83,363.39,362.55,363.15,0.5025203816788792
2023/06/28 13:40,363.14,363.74,362.77,362.84,0.5359117829875327
2023/06/28 13:45,362.85,363.25,362.21,363.1,0.5719180842027105
2023/06/28 13:50,363.1,363.29,362.65,362.795,0.5767810781882342
2023/06/28 13:55,362.78,363.89,362.7,363.51,0.6205824297462174
2023/06/28 14:00,363.47,363.58,362.83,362.95,0.6298265419072019
2023/06/28 14:05,362.94,363.11,362.63,362.99,0.6191246460566887
2023/06/28 14:10,362.92,363.06,362.33,362.84,0.6270443141954979
2023/06/28 14:15,362.78,364.03,362.68,364.03,0.6786840060386742
2023/06/28 14:20,364.0,364.42,363.71,363.82,0.6809208627502
2023/06/28 14:25,363.84,364.77,363.79,364.68,0.7022836582680402
2023/06/28 14:30,364.7,365.4,364.54,365.21,0.7135491112488914
2023/06/28 14:35,365.2,365.93,365.2,365.68,0.7147241747311147
2023/06/28 14:40,365.7,365.955,365.63,365.64,0.6868867336788914
2023/06/28 14:45,365.69,366.12,365.59,366.12,0.6756805384161156
2023/06/28 14:50,366.09,366.22,365.84,366.05,0.6545604999578254
2023/06/28 14:55,366.05,366.13,365.45,365.55,0.6563776071036954
2023/06/28 15:00,365.54,365.87,365.46,365.84,0.6387792065962904
2023/06/28 15:05,365.82,365.93,365.49,365.67,0.6245806918394123
2023/06/28 15:10,365.69,365.8,364.65,364.88,0.6621106424223139
2023/06/28 15:15,364.86,365.38,364.54,365.28,0.6748170251064325
2023/06/28 15:20,365.32,365.33,364.37,364.37,0.6951872375988286
2023/06/28 15:25,364.36,364.76,364.02,364.76,0.698388149198913
2023/06/28 15:30,364.76,365.29,364.66,365.26,0.6935032813989903
2023/06/28 15:35,365.26,365.76,365.11,365.63,0.6903959041562037
2023/06/28 15:40,365.629,365.725,365.36,365.7,0.6671533395736183
2023/06/28 15:45,365.7,365.74,365.24,365.27,0.6552138153183599
2023/06/28 15:50,365.28,365.58,365.14,365.37,0.6398413999384769
2023/06/28 15:55,365.41,365.695,365.28,365.69,0.6237812999428728
2023/06/28 16:00,365.64,365.67,365.25,365.53,0.6106540642326674
2023/06/28 16:05,365.54,365.89,365.42,365.88,0.6006073453589034
2023/06/28 16:10,365.88,366.4,365.81,366.3,0.5998496778332656
2023/06/28 16:15,366.33,366.53,366.29,366.44,0.5741461294166003
2023/06/28 16:20,366.44,366.48,365.79,365.819,0.582421405886843
2023/06/28 16:25,365.8,365.86,364.46,364.76,0.640819876894928
2023/06/28 16:30,364.76,364.77,364.23,364.49,0.6336184571167163
2023/06/28 16:35,364.44,364.62,363.94,364.17,0.6369314244655228
2023/06/28 16:40,364.15,364.43,363.24,363.41,0.6764363227179853
2023/06/28 16:45,363.39,363.79,363.17,363.435,0.672405156809558
2023/06/28 16:50,363.43,363.73,362.78,363.13,0.6922333598945929
2023/06/28 16:55,363.07,363.475,362.7,363.39,0.6981452627592672
2023/06/28 17:00,363.36,363.59,362.88,363.41,0.6989920297050325
2023/06/28 17:05,363.36,363.78,363.35,363.41,0.6797783132975266
2023/06/28 17:10,363.45,363.52,363.17,363.5,0.656222719490558
2023/06/28 17:15,363.48,363.62,363.32,363.56,0.6307782395269476
2023/06/28 17:20,363.6,364.13,363.46,364.01,0.6335797938464525
2023/06/28 17:25,364.01,364.27,363.95,364.27,0.6111812371431339
2023/06/28 17:30,364.27,364.56,363.89,363.89,0.6153825773471969
2023/06/28 17:35,363.86,364.27,363.85,364.11,0.6014266789652513
2023/06/28 17:40,364.05,364.18,363.7,363.89,0.592753344753449
2023/06/28 17:45,363.91,364.03,363.59,363.74,0.5818423915567739
2023/06/28 17:50,363.65,363.87,363.4,363.86,0.5738536493027205
2023/06/28 17:55,363.89,364.19,363.52,363.81,0.5807212457810988
2023/06/28 18:00,363.87,364.32,363.7,364.25,0.5835268710824492
2023/06/28 18:05,364.28,364.43,364.16,364.23,0.5611320945765587
2023/06/28 18:10,364.27,364.47,364.21,364.34,0.539622659249665
2023/06/28 18:15,364.36,364.59,364.22,364.49,0.5275067550175423
2023/06/28 18:20,364.485,364.77,364.42,364.71,0.5148277010877155
2023/06/28 18:25,364.71,364.83,364.5,364.55,0.5016257224385918
2023/06/28 18:30,364.58,364.68,364.27,364.55,0.4950810279786942
2023/06/28 18:35,364.53,364.59,363.97,364.08,0.504003811694498
2023/06/28 18:40,364.06,364.45,363.85,364.36,0.5108606822877457
2023/06/28 18:45,364.34,364.35,364.12,364.16,0.4915134906957645
2023/06/28 18:50,364.16,364.37,364.03,364.28,0.4806910985032121
2023/06/28 18:55,364.27,364.27,364.01,364.2,0.46564173432441
2023/06/28 19:00,364.23,364.33,363.39,363.48,0.4995244675869519
2023/06/28 19:05,363.46,363.55,362.83,363.371,0.5152727199021716
2023/06/28 19:10,363.39,363.92,363.311,363.89,0.5219675256234477
2023/06/28 19:15,363.87,364.16,363.78,364.15,0.5118269880789195
2023/06/28 19:20,364.17,364.3,364.04,364.22,0.4938393460732816
2023/06/28 19:25,364.19,364.275,363.69,363.765,0.5003508213537601
2023/06/28 19:30,363.76,363.86,363.53,363.67,0.4881829055427801
2023/06/28 19:35,363.67,363.8,363.51,363.71,0.4740269837182972
2023/06/28 19:40,363.73,364.055,363.7,363.71,0.4655250563098487
2023/06/28 19:45,363.72,363.98,363.665,363.87,0.4547732665734308
2023/06/28 19:50,363.86,364.315,363.68,363.87,0.4676466046753279
2023/06/28 19:55,363.87,364.59,363.64,364.58,0.5021004186270894
2023/06/29 13:30,364.24,364.85,363.37,364.79,0.5719503887251557
2023/06/29 13:35,364.8,364.89,364.05,364.485,0.5910967895304999
2023/06/29 13:40,364.48,364.66,363.43,363.5,0.6367327331354655
2023/06/29 13:45,363.51,364.47,363.3,364.28,0.6748232521972192
2023/06/29 13:50,364.28,364.45,363.89,364.09,0.6666215913259894
2023/06/29 13:55,364.04,364.14,363.47,363.81,0.666862906231273
2023/06/29 14:00,363.82,364.37,363.73,364.35,0.6649441272147525
2023/06/29 14:05,364.37,364.6,362.7,362.86,0.7531624038422725
2023/06/29 14:10,362.84,362.92,362.29,362.91,0.7443650892821099
2023/06/29 14:15,362.91,363.369,362.78,363.11,0.7332675829048202
2023/06/29 14:20,363.11,363.88,363.02,363.15,0.7423198984116197
2023/06/29 14:25,363.15,363.52,362.89,362.91,0.7342970485250752
2023/06/29 14:30,362.92,363.24,362.33,363.23,0.7468472593447144
2023/06/29 14:35,363.23,363.47,362.79,363.3,0.7420724551058068
2023/06/29 14:40,363.29,363.45,362.48,362.8,0.7583529940268184
2023/06/29 14:45,362.83,362.84,362.14,362.68,0.754184923024902
2023/06/29 14:50,362.66,362.96,362.56,362.9,0.7288859999516931
2023/06/29 14:55,362.91,363.36,362.78,363.12,0.7182512856694323
2023/06/29 15:00,363.13,363.41,362.98,363.38,0.6976619081216162
2023/06/29 15:05,363.38,363.99,363.26,363.84,0.6999717718272164
2023/06/29 15:10,363.84,364.2,363.71,363.99,0.684973788125273
2023/06/29 15:15,364.06,364.39,363.94,364.23,0.6681899461163241
2023/06/29 15:20,364.24,364.58,364.21,364.57,0.6468906642508727
2023/06/29 15:25,364.57,364.69,364.33,364.58,0.6263984739472399
2023/06/29 15:30,364.59,364.69,364.07,364.15,0.625941440093866
2023/06/29 15:35,364.18,364.26,363.94,364.26,0.6040884800871609
2023/06/29 15:40,364.27,364.6,364.03,364.04,0.6016535886523673
2023/06/29 15:45,364.07,364.31,363.975,364.13,0.5826069037486253
2023/06/29 15:50,364.15,364.53,364.15,364.44,0.5695635534808647
2023/06/29 15:55,364.485,364.57,364.25,364.38,0.5517375853750882
2023/06/29 16:00,364.38,364.77,364.17,364.27,0.5551849007054367
2023/06/29 16:05,364.28,364.3,363.97,364.23,0.5391002649407615
2023/06/29 16:10,364.28,364.36,363.73,363.84,0.5455931031592781
2023/06/29 16:15,363.84,364.07,363.52,364.01,0.5459078815050448
2023/06/29 16:20,363.99,364.09,363.92,364.015,0.5190573185403958
2023/06/29 16:25,364.01,364.36,363.86,364.27,0.5176960815017961
2023/06/29 16:30,364.25,364.31,363.97,364.2,0.5050035042516661
2023/06/29 16:35,364.24,364.24,363.88,363.99,0.4946461110908338
2023/06/29 16:40,363.96,364.33,363.89,364.26,0.4907428174414883
2023/06/29 16:45,364.28,364.54,364.19,364.27,0.4806897590528122
2023/06/29 16:50,364.29,364.33,364.11,364.15,0.4620690619776092
2023/06/29 16:55,364.12,364.18,363.26,363.54,0.4947784146934953
2023/06/29 17:00,363.53,363.58,363.19,363.29,0.4872942422153876
2023/06/29 17:05,363.28,363.4,362.85,363.4,0.4917732249142852
2023/06/29 17:10,363.4,363.48,363.2,363.37,0.4766465659918383
2023/06/29 17:15,363.35,363.73,363.34,363.69,0.470457525563853
2023/06/29 17:20,363.7,363.89,363.64,363.76,0.4547105594521493
2023/06/29 17:25,363.75,363.86,363.54,363.74,0.4450883766341381
2023/06/29 17:30,363.7,363.78,363.3,363.43,0.4475820640174112
2023/06/29 17:35,363.45,363.5,363.23,363.39,0.434897630873309
2023/06/29 17:40,363.4,363.49,363.1,363.29,0.4316906572395003
2023/06/29 17:45,363.24,363.34,363.05,363.3,0.4215698960081048
2023/06/29 17:50,363.31,363.5,363.24,363.44,0.4100291891503823
2023/06/29 17:55,363.435,363.54,362.77,362.87,0.4357413899253578
2023/06/29 18:00,362.87,362.88,362.32,362.59,0.4446170049306895
2023/06/29 18:05,362.58,362.67,362.32,362.43,0.4378586474356419
2023/06/29 18:10,362.45,362.84,362.4,362.8,0.4380116011902387
2023/06/29 18:15,362.81,362.95,362.74,362.89,0.4217250582480774
2023/06/29 18:20,362.885,363.2,362.885,363.16,0.4141018398017859
2023/06/29 18:25,363.17,363.25,363.04,363.16,0.3995231369587997
2023/06/29 18:30,363.17,363.19,362.96,363.03,0.3874143414617439
2023/06/29 18:35,363.03,363.27,363.01,363.22,0.3783133170716187
2023/06/29 18:40,363.21,363.24,362.74,363.06,0.3870052229950745
2023/06/29 18:45,363.03,363.21,363.03,363.09,0.3722191356382839
2023/06/29 18:50,363.08,363.1,362.83,362.92,0.3649177688069807
2023/06/29 18:55,362.9,363.33,362.85,363.31,0.373137928177908
2023/06/29 19:00,363.32,363.45,363.26,363.42,0.3600566475937715
2023/06/29 19:05,363.42,363.48,363.22,363.33,0.3529097441942158
2023/06/29 19:10,363.34,363.42,363.21,363.26,0.342701905323203
2023/06/29 19:15,363.32,363.54,363.08,363.17,0.3510803406572625
2023/06/29 19:20,363.15,363.31,362.85,363.06,0.3588603163245994
2023/06/29 19:25,363.06,363.36,363.04,363.31,0.3560845794442704
2023/06/29 19:30,363.305,363.5,363.19,363.375,0.3527928237696798
2023/06/29 19:35,363.38,363.42,363.14,363.29,0.347593336357562
2023/06/29 19:40,363.27,363.27,362.92,362.95,0.3491938123320222
2023/06/29 19:45,362.96,363.48,362.93,363.34,0.3635371114511642
2023/06/29 19:50,363.34,363.96,363.17,363.48,0.3939987463475071
2023/06/29 19:55,363.43,363.86,363.25,363.86,0.4094274073226861
2023/06/30 13:30,367.55,368.0,367.24,367.8,0.6758968782282075
2023/06/30 13:35,367.76,368.12,367.62,367.94,0.6633328154976212
2023/06/30 13:40,367.96,368.7,367.77,368.65,0.6823804715335059
2023/06/30 13:45,368.66,369.37,368.57,369.33,0.6907818664239705
2023/06/30 13:50,369.34,369.41,368.87,369.03,0.680011733107974
2023/06/30 13:55,369.04,369.3,368.8,369.06,0.6671537521716902
2023/06/30 14:00,369.09,369.44,368.95,369.27,0.6544999127308557
2023/06/30 14:05,369.28,369.59,369.05,369.2,0.646321347535792
2023/06/30 14:10,369.19,369.73,369.08,369.55,0.6465841084260949
2023/06/30 14:15,369.56,370.16,369.56,370.15,0.643970957824232
2023/06/30 14:20,370.16,370.49,369.81,369.81,0.6465444608367873
2023/06/30 14:25,369.82,370.08,369.82,369.95,0.6196484279198726
2023/06/30 14:30,369.97,370.33,369.89,370.12,0.6068163973541674
2023/06/30 14:35,370.12,370.12,369.2,369.93,0.6291866546860138
2023/06/30 14:40,369.9,370.11,369.69,369.79,0.6142447507798711
2023/06/30 14:45,369.8,370.04,369.38,369.49,0.6175129828670249
2023/06/30 14:50,369.49,369.86,369.24,369.77,0.6176906269479521
2023/06/30 14:55,369.815,369.935,369.37,369.47,0.6139270107373839
2023/06/30 15:00,369.465,369.67,369.31,369.52,0.595789367113286
2023/06/30 15:05,369.51,369.83,369.46,369.83,0.579661555176623
2023/06/30 15:10,369.84,370.015,369.66,369.88,0.5636143012354329
2023/06/30 15:15,369.89,370.06,369.74,369.85,0.5462132797186158
2023/06/30 15:20,369.81,369.83,369.45,369.7,0.5357694740244313
2023/06/30 15:25,369.71,369.71,369.2,369.35,0.5339287973083998
2023/06/30 15:30,369.34,369.34,368.91,369.04,0.5272195975006568
2023/06/30 15:35,369.05,369.15,368.85,368.85,0.5109896262506066
2023/06/30 15:40,368.84,368.88,368.51,368.56,0.5009189386612779
2023/06/30 15:45,368.56,368.74,368.3,368.74,0.4965675858997578
2023/06/30 15:50,368.73,368.81,368.46,368.61,0.4860984726212053
2023/06/30 15:55,368.56,368.99,368.55,368.97,0.4828057245768334
2023/06/30 16:00,368.99,369.22,368.89,369.2,0.4718910299642053
2023/06/30 16:05,369.19,369.28,368.75,368.83,0.4760416706810458
2023/06/30 16:10,368.85,369.1,368.79,368.99,0.4641815513466856
2023/06/30 16:15,368.97,369.16,368.91,369.15,0.4488828691076366
2023/06/30 16:20,369.15,369.39,369.15,369.36,0.4339626641713775
2023/06/30 16:25,369.38,369.38,369.16,369.38,0.4186796167305627
2023/06/30 16:30,369.37,369.6,369.35,369.51,0.4066310726783796
2023/06/30 16:35,369.51,369.68,369.5,369.6,0.3904431389156387
2023/06/30 16:40,369.6,369.67,369.51,369.63,0.3739829147073806
2023/06/30 16:45,369.64,369.91,369.63,369.82,0.3672698493711412
2023/06/30 16:50,369.83,369.94,369.77,369.92,0.3531791458446323
2023/06/30 16:55,369.93,370.1,369.89,370.0,0.3429520639985897
2023/06/30 17:00,370.03,370.03,369.65,369.765,0.3455983451415473
2023/06/30 17:05,369.78,370.07,369.72,369.92,0.3459127490600058
2023/06/30 17:10,369.91,370.0,369.77,369.91,0.3376332669842923
2023/06/30 17:15,369.89,369.94,369.75,369.76,0.3270880336282712
2023/06/30 17:20,369.779,369.9,369.6,369.75,0.3251531740833915
2023/06/30 17:25,369.74,369.84,369.64,369.75,0.3162136616488627
2023/06/30 17:30,369.76,370.13,369.74,370.05,0.3214841143882286
2023/06/30 17:35,370.05,370.105,369.8,369.81,0.3203066776462128
2023/06/30 17:40,369.8,369.94,369.77,369.86,0.3095704863857702
2023/06/30 17:45,369.88,370.07,369.78,370.06,0.3081725945010737
2023/06/30 17:50,370.06,370.07,369.89,369.89,0.299017409179569
2023/06/30 17:55,369.88,370.02,369.85,370.01,0.289801879952454
2023/06/30 18:00,370.03,370.05,369.86,369.97,0.2826731742415643
2023/06/30 18:05,369.98,370.1,369.85,369.865,0.2803393760814526
2023/06/30 18:10,369.87,369.87,369.6,369.77,0.2796008492184904
2023/06/30 18:15,369.78,370.01,369.765,369.85,0.2771293599885985
2023/06/30 18:20,369.85,369.91,369.75,369.83,0.2687629771322719
2023/06/30 18:25,369.8,370.19,369.78,370.17,0.2788513359085399
2023/06/30 18:30,370.17,370.21,369.84,369.95,0.285361954772216
2023/06/30 18:35,369.93,370.07,369.84,370.06,0.2814075294313447
2023/06/30 18:40,370.05,370.06,369.81,369.94,0.279164134471963
2023/06/30 18:45,369.93,369.97,369.54,369.86,0.2899381248668233
2023/06/30 18:50,369.85,370.03,369.8,369.85,0.285656830233476
2023/06/30 18:55,369.86,369.86,369.53,369.81,0.2888241995025163
2023/06/30 19:00,369.81,369.88,369.52,369.62,0.2939081852523376
2023/06/30 19:05,369.61,369.76,369.4,369.73,0.2986290291628858
2023/06/30 19:10,369.72,370.02,369.64,370.0,0.3044412413655366
2023/06/30 19:15,370.02,370.14,369.91,369.95,0.299124009839424
2023/06/30 19:20,369.96,369.98,369.765,369.93,0.2931151519937532
2023/06/30 19:25,369.93,370.1,369.85,370.05,0.2900354982799137
2023/06/30 19:30,370.04,370.08,369.81,370.02,0.2886043912599186
2023/06/30 19:35,370.03,370.28,370.0,370.23,0.2879897918842082
2023/06/30 19:40,370.22,370.26,369.935,370.01,0.2906333781781925
2023/06/30 19:45,370.0,370.0,369.65,369.91,0.2955881368797511
2023/06/30 19:50,369.92,370.36,369.7,370.3,0.3216175556740564
2023/06/30 19:55,370.3,370.32,369.41,369.43,0.3636448731259072
2023/07/03 13:30,370.09,370.41,369.8,370.22,0.4076702393312009
2023/07/03 13:35,370.21,370.37,369.66,370.12,0.4292652222361137
