time,open,high,low,close,ATR
2021/06/03 19:00,330.05,330.47,330.05,330.46,0.6901376249814268
2021/06/03 19:15,330.45,330.45,329.95,330.36,0.6772706517684671
2021/06/03 19:30,330.39,330.5,330.02,330.04,0.6631798909278636
2021/06/03 19:45,330.03,330.08,329.69,329.87,0.6436670415758723
2021/06/04 13:30,331.86,333.61,331.785,333.47,0.8648336814633106
2021/06/04 13:45,333.5,334.14,333.5,333.97,0.850916989930214
2021/06/04 14:00,334.02,335.17,334.02,334.86,0.8758514906494836
2021/06/04 14:15,334.91,335.23,334.53,334.62,0.8632906698888095
2021/06/04 14:30,334.64,335.165,334.56,334.93,0.8448413363253244
2021/06/04 14:45,334.91,335.37,334.82,334.88,0.8237812408735163
2021/06/04 15:00,334.905,335.34,334.78,335.17,0.8049397236682653
2021/06/04 15:15,335.28,335.71,335.2,335.6,0.786015457691958
2021/06/04 15:30,335.6,335.6,335.26,335.51,0.7541572107139632
2021/06/04 15:45,335.49,335.54,335.28,335.35,0.7188602670915406
2021/06/04 16:00,335.41,335.53,335.16,335.52,0.6939416765849983
2021/06/04 16:15,335.49,335.53,335.38,335.39,0.6550886996860682
2021/06/04 16:30,335.4,335.65,335.4,335.43,0.6268680782799197
2021/06/04 16:45,335.45,335.52,335.31,335.48,0.5970917869742097
2021/06/04 17:00,335.48,335.56,335.33,335.5,0.5708709450474817
2021/06/04 17:15,335.5,335.64,335.38,335.45,0.5486658775440895
2021/06/04 17:30,335.45,335.75,335.45,335.7,0.5309040291480839
2021/06/04 17:45,335.7,335.89,335.62,335.85,0.5122680270660765
2021/06/04 18:00,335.83,335.99,335.76,335.8,0.4921060251327867
2021/06/04 18:15,335.88,335.94,335.77,335.83,0.4690984519090173
2021/06/04 18:30,335.85,335.99,335.84,335.93,0.447019991058375
2021/06/04 18:45,335.93,336.05,335.81,335.81,0.4322328488399202
2021/06/04 19:00,335.85,335.88,335.64,335.68,0.4185019310656409
2021/06/04 19:15,335.67,335.75,335.6,335.67,0.3993232217038077
2021/06/04 19:30,335.64,335.7,335.4,335.68,0.3922287058678222
2021/06/04 19:45,335.65,336.05,335.57,335.68,0.398498084020122
2021/06/07 13:30,335.03,335.6,334.58,334.98,0.448605363732972
2021/06/07 13:45,334.99,335.54,334.7,335.37,0.4765621234663335
2021/06/07 14:00,335.38,335.4,334.65,334.79,0.4960934003615954
2021/06/07 14:15,334.82,335.1,334.35,334.91,0.5142295860500529
2021/06/07 14:30,334.92,335.15,334.66,334.87,0.5124989013321886
2021/06/07 14:45,334.88,335.31,334.54,335.3,0.5308918369513166
2021/06/07 15:00,335.33,335.33,334.89,335.14,0.5243995628833652
2021/06/07 15:15,335.12,335.17,334.58,334.64,0.5290853083916985
2021/06/07 15:30,334.65,334.87,334.48,334.71,0.5191506435065762
2021/06/07 15:45,334.7,335.09,334.63,335.03,0.5149255975418193
2021/06/07 16:00,335.04,335.49,335.03,335.48,0.5110023405745491
2021/06/07 16:15,335.53,335.58,335.25,335.4,0.4980736019620801
2021/06/07 16:30,335.43,335.59,335.31,335.54,0.4824969161076438
2021/06/07 16:45,335.49,335.57,335.39,335.46,0.4608899935285269
2021/06/07 17:00,335.48,335.63,335.06,335.24,0.4686835654193459
2021/06/07 17:15,335.24,335.43,335.14,335.25,0.4559204536036798
2021/06/07 17:30,335.24,335.34,335.13,335.17,0.4383547069177012
2021/06/07 17:45,335.15,335.2,334.86,334.98,0.4313293707092921
2021/06/07 18:00,334.97,335.4,334.96,335.37,0.431948701372914
2021/06/07 18:15,335.41,335.52,335.31,335.44,0.4160952227034187
2021/06/07 18:30,335.44,335.55,335.42,335.48,0.3956598496531742
2021/06/07 18:45,335.47,336.1,335.39,335.95,0.4181127175350929
2021/06/07 19:00,335.94,336.3,335.91,336.25,0.4161046662825853
2021/06/07 19:15,336.25,336.66,336.24,336.49,0.416382904405259
2021/06/07 19:30,336.51,336.56,336.05,336.05,0.4230698398048827
2021/06/07 19:45,336.03,336.65,336.01,336.54,0.4385648512473901
2021/06/08 13:30,338.38,339.29,338.01,339.13,0.6036673618725766
2021/06/08 13:45,339.14,339.27,337.22,337.41,0.7069768360245322
2021/06/08 14:00,337.37,337.79,337.01,337.6,0.7121927763084963
2021/06/08 14:15,337.65,337.69,337.13,337.13,0.7013218637150324
2021/06/08 14:30,337.11,337.29,336.71,337.2,0.6926560163068186
2021/06/08 14:45,337.16,337.36,336.39,336.61,0.7124663008563336
2021/06/08 15:00,336.59,337.01,336.24,336.28,0.7165758507951656
2021/06/08 15:15,336.3,336.49,335.05,335.7,0.7682490043097966
2021/06/08 15:30,335.68,336.13,335.29,336.1,0.7733740754305236
2021/06/08 15:45,336.13,336.24,335.74,336.07,0.7538473557569149
2021/06/08 16:00,336.03,336.47,335.92,336.42,0.7392868303457075
2021/06/08 16:15,336.44,336.61,336.1,336.46,0.7229091996067278
2021/06/08 16:30,336.48,336.78,336.48,336.7,0.6941299710633897
2021/06/08 16:45,336.67,337.02,336.64,337.02,0.671692115987433
2021/06/08 17:00,337.0,337.0,336.54,336.54,0.6579998219883277
2021/06/08 17:15,336.55,336.62,336.39,336.41,0.6274284061320199
2021/06/08 17:30,336.4,336.78,336.34,336.77,0.6140406628368754
2021/06/08 17:45,336.74,336.81,336.43,336.46,0.5973234726342412
2021/06/08 18:00,336.47,336.71,336.32,336.51,0.5825146531603659
2021/06/08 18:15,336.52,336.705,336.45,336.69,0.5591207493631966
2021/06/08 18:30,336.7,336.89,336.67,336.79,0.5348978386943947
2021/06/08 18:45,336.75,337.23,336.72,337.16,0.5331194216447944
2021/06/08 19:00,337.18,337.34,337.14,337.29,0.509325177241594
2021/06/08 19:15,337.25,337.35,336.84,336.91,0.5093733788671978
2021/06/08 19:30,336.96,337.07,336.78,336.89,0.4937038518052565
2021/06/08 19:45,336.87,337.08,336.63,336.66,0.4905821481048802
2021/06/09 13:30,338.17,338.65,337.89,338.47,0.5976834232402426
2021/06/09 13:45,338.48,338.96,337.51,338.21,0.6585631787230817
2021/06/09 14:00,338.31,338.38,337.32,337.39,0.6872372373857188
2021/06/09 14:15,337.35,337.82,337.07,337.81,0.6917202918581674
2021/06/09 14:30,337.86,338.0,337.49,337.96,0.6787402710111549
2021/06/09 14:45,338.0,338.05,337.33,337.63,0.68168739451036
2021/06/09 15:00,337.59,338.04,337.51,337.58,0.670852580616765
2021/06/09 15:15,337.57,337.85,337.56,337.72,0.6436488248584261
2021/06/09 15:30,337.69,337.69,337.3,337.54,0.627673908797111
2021/06/09 15:45,337.53,337.56,336.87,337.19,0.63212577245446
2021/06/09 16:00,337.19,337.59,337.07,337.53,0.6241167887077116
2021/06/09 16:15,337.61,337.87,337.51,337.85,0.6052513038000189
2021/06/09 16:30,337.83,338.03,337.83,338.0,0.5763047821000168
2021/06/09 16:45,338.03,338.12,337.9,338.12,0.550854440521446
2021/06/09 17:00,338.13,338.29,338.01,338.01,0.5315076947699163
2021/06/09 17:15,338.01,338.2,337.95,338.09,0.5114000022863509
2021/06/09 17:30,338.09,338.28,337.81,337.91,0.5084428592658952
2021/06/09 17:45,337.91,338.1,337.88,337.91,0.4878397978897618
2021/06/09 18:00,337.95,338.14,337.77,337.82,0.4794226694690648
2021/06/09 18:15,337.79,338.01,337.77,337.98,0.462321050221275
2021/06/09 18:30,337.98,338.06,337.6,337.6,0.4621552609197539
2021/06/09 18:45,337.62,337.71,337.41,337.43,0.4505727422826254
2021/06/09 19:00,337.42,337.5,337.24,337.36,0.4369604035481514
2021/06/09 19:15,337.36,337.5,336.96,336.96,0.444320374723285
2021/06/09 19:30,336.91,337.16,336.68,336.69,0.4468689193859088
2021/06/09 19:45,336.7,337.07,336.66,336.85,0.4442354251440559
2021/06/10 13:30,337.19,339.42,336.75,339.3,0.6032186090623389
2021/06/10 13:45,339.32,340.44,339.32,339.94,0.6415601369864566
2021/06/10 14:00,339.95,340.34,339.52,339.59,0.6543058414874235
2021/06/10 14:15,339.63,339.98,339.45,339.72,0.6454268528097525
2021/06/10 14:30,339.77,339.97,338.89,338.92,0.6764677918947731
2021/06/10 14:45,338.86,338.86,337.1,338.1,0.7581486639022889
2021/06/10 15:00,338.04,338.49,337.65,338.41,0.7639951879092706
2021/06/10 15:15,338.45,339.09,338.4,339.02,0.7587098173443225
2021/06/10 15:30,339.1,339.37,338.79,339.055,0.7459448303911554
2021/06/10 15:45,339.09,339.45,339.09,339.38,0.7208773425060716
2021/06/10 16:00,339.42,339.76,339.25,339.54,0.7058146751842086
2021/06/10 16:15,339.62,339.67,339.24,339.24,0.6861136269567656
2021/06/10 16:30,339.31,339.84,339.29,339.82,0.6799626536027085
2021/06/10 16:45,339.83,339.99,339.78,339.98,0.646393892631089
2021/06/10 17:00,339.96,340.04,339.65,339.92,0.6280800431574429
2021/06/10 17:15,339.93,340.02,339.75,339.75,0.6025028972176243
2021/06/10 17:30,339.8,339.93,339.43,339.88,0.5951812617020796
2021/06/10 17:45,339.89,340.33,339.88,340.3,0.5848111715805017
2021/06/10 18:00,340.32,340.35,340.05,340.21,0.5644675164676095
2021/06/10 18:15,340.17,340.23,339.89,339.91,0.5484341224342111
2021/06/10 18:30,339.94,340.04,339.84,339.98,0.5235459708317707
2021/06/10 18:45,339.96,340.29,339.76,340.29,0.5240069729152178
2021/06/10 19:00,340.29,340.3,339.78,340.1,0.5237207605641336
2021/06/10 19:15,340.11,340.2,339.93,340.04,0.5055978490952656
2021/06/10 19:30,340.02,340.13,339.67,339.83,0.5023408598741738
2021/06/10 19:45,339.83,340.45,339.75,340.36,0.5164593698831605
2021/06/11 13:30,340.36,340.68,339.93,340.43,0.5331408434629348
2021/06/11 13:45,340.41,340.98,340.15,340.56,0.5543450689298709
2021/06/11 14:00,340.56,340.96,340.33,340.93,0.5597489925777369
2021/06/11 14:15,340.96,340.96,340.36,340.81,0.5626240645364675
2021/06/11 14:30,340.84,340.9,340.12,340.21,0.578150917069575
2021/06/11 14:45,340.2,340.42,339.88,340.24,0.5754258515646068
2021/06/11 15:00,340.23,340.39,339.69,340.36,0.5843240050242768
2021/06/11 15:15,340.27,340.7,340.23,340.63,0.5761580046653977
2021/06/11 15:30,340.63,340.66,340.21,340.34,0.5671467186178726
2021/06/11 15:45,340.39,340.62,340.21,340.33,0.5559219530023121
2021/06/11 16:00,340.35,340.53,340.25,340.48,0.5362132420735736
2021/06/11 16:15,340.51,340.56,340.15,340.15,0.5271980104968915
2021/06/11 16:30,340.19,340.33,340.07,340.1,0.5081124383185415
2021/06/11 16:45,340.15,340.4,340.14,340.39,0.4932472641529281
2021/06/11 17:00,340.38,340.39,340.05,340.17,0.4823010309991457
2021/06/11 17:15,340.16,340.36,340.11,340.33,0.4657081002134924
2021/06/11 17:30,340.29,340.48,340.29,340.47,0.4460146644839571
2021/06/11 17:45,340.45,340.59,340.45,340.49,0.4241564741636735
2021/06/11 18:00,340.52,340.74,340.52,340.7,0.4117167260091254
2021/06/11 18:15,340.72,340.82,340.64,340.79,0.3951655312941883
2021/06/11 18:30,340.79,340.93,340.78,340.91,0.3776537076303202
2021/06/11 18:45,340.91,340.91,340.64,340.76,0.3699641570853001
2021/06/11 19:00,340.75,340.76,340.4,340.44,0.3692524315792082
2021/06/11 19:15,340.42,340.65,340.42,340.58,0.3593058293235477
2021/06/11 19:30,340.6,340.64,340.45,340.6,0.347212555800437
2021/06/11 19:45,340.6,341.25,340.56,341.18,0.3716973732432628
2021/06/14 13:30,341.67,341.67,340.48,341.56,0.4301475608687438
2021/06/14 13:45,341.63,342.43,341.5,342.05,0.4658513065209769
2021/06/14 14:00,342.08,342.12,341.06,341.53,0.5082904989123358
2021/06/14 14:15,341.41,341.68,341.32,341.49,0.4976983204185985
2021/06/14 14:30,341.5,341.71,341.1,341.34,0.5057198689601241
2021/06/14 14:45,341.33,341.88,341.2,341.87,0.5181684497486871
2021/06/14 15:00,341.86,342.06,341.7,342.05,0.5068707033380676
2021/06/14 15:15,342.08,342.24,342.0,342.24,0.487808510242492
2021/06/14 15:30,342.26,342.26,341.93,342.13,0.4765364737965986
2021/06/14 15:45,342.14,342.37,342.03,342.36,0.4667838685254152
2021/06/14 16:00,342.33,342.77,342.25,342.72,0.4705850207735985
2021/06/14 16:15,342.77,342.83,342.49,342.55,0.4612575192897682
2021/06/14 16:30,342.5,342.53,342.34,342.45,0.4433105536262159
2021/06/14 16:45,342.46,342.54,342.39,342.51,0.4223597997957743
2021/06/14 17:00,342.51,342.74,342.44,342.71,0.413619814096077
2021/06/14 17:15,342.66,342.71,342.45,342.56,0.4026469702320708
2021/06/14 17:30,342.6,342.9,342.55,342.79,0.398886472358349
2021/06/14 17:45,342.8,343.08,342.8,342.94,0.3911088671898929
2021/06/14 18:00,343.0,343.07,342.87,342.93,0.3774582338191855
2021/06/14 18:15,342.95,343.01,342.73,342.73,0.3704969314035274
2021/06/14 18:30,342.7,343.1,342.7,343.08,0.372604293446135
2021/06/14 18:45,343.09,343.09,342.84,342.92,0.3638468439142682
2021/06/14 19:00,342.88,342.96,342.63,342.64,0.3614292122061051
2021/06/14 19:15,342.64,343.14,342.64,343.13,0.3713271256199547
2021/06/14 19:30,343.13,343.36,342.98,343.35,0.3719466166471005
2021/06/14 19:45,343.35,344.5,343.3,344.49,0.4310932868865925
2021/06/15 13:30,344.15,344.23,343.05,343.99,0.5031580521089786
2021/06/15 13:45,344.03,344.47,343.73,343.88,0.5200753341011951
2021/06/15 14:00,343.91,344.02,343.22,343.48,0.5400699530939637
2021/06/15 14:15,343.44,343.78,342.91,343.0,0.5636363850158197
2021/06/15 14:30,342.97,343.33,342.73,342.94,0.5662337860861159
2021/06/15 14:45,342.87,343.27,342.82,342.95,0.5579313727942496
2021/06/15 15:00,342.92,343.32,342.87,343.03,0.550221989023231
2021/06/15 15:15,343.11,343.25,342.605,342.78,0.5569918469501418
2021/06/15 15:30,342.7,342.78,342.2,342.69,0.558635286453702
2021/06/15 15:45,342.68,342.86,342.5,342.84,0.5444470517070099
2021/06/15 16:00,342.9,343.06,342.87,343.01,0.5212722622993683
2021/06/15 16:15,342.99,343.05,342.83,343.03,0.4997528149922725
2021/06/15 16:30,343.02,343.07,342.63,342.67,0.4954847567785386
2021/06/15 16:45,342.64,342.68,342.27,342.42,0.4893787027229305
2021/06/15 17:00,342.46,342.46,342.22,342.38,0.4715659382427177
2021/06/15 17:15,342.26,342.4,342.08,342.25,0.4607397997968088
2021/06/15 17:30,342.26,342.53,342.25,342.37,0.4478298140970348
2021/06/15 17:45,342.37,342.58,342.27,342.48,0.4379848273758182
2021/06/15 18:00,342.51,342.67,341.91,341.91,0.4609859111346877
2021/06/15 18:15,341.9,342.21,341.78,342.08,0.4587726317679247
2021/06/15 18:30,342.06,342.06,341.74,341.93,0.4502888723559283
2021/06/15 18:45,341.92,342.2,341.92,342.09,0.43812538147336
2021/06/15 19:00,342.08,342.12,341.61,342.0,0.4432592827966908
2021/06/15 19:15,342.02,342.21,341.77,341.87,0.4430264768826412
2021/06/15 19:30,341.87,342.26,341.53,342.11,0.4635245856767396
2021/06/15 19:45,342.12,342.63,341.75,342.19,0.4932728295569721
2021/06/16 13:30,342.74,343.32,342.58,343.21,0.5387533417314738
2021/06/16 13:45,343.16,343.64,343.16,343.46,0.5345566744649373
2021/06/16 14:00,343.51,343.78,343.27,343.69,0.5328026262888697
2021/06/16 14:15,343.68,343.84,343.48,343.52,0.5204595815539473
2021/06/16 14:30,343.54,343.54,342.87,342.94,0.5311410400143808
2021/06/16 14:45,342.9,343.01,342.72,343.0,0.513916680013351
2021/06/16 15:00,343.02,343.05,342.57,342.78,0.5114940600123986
2021/06/16 15:15,342.85,343.0,342.75,342.76,0.4928159128686559
2021/06/16 15:30,342.79,342.79,342.23,342.41,0.4976147762351806
2021/06/16 15:45,342.37,342.53,342.12,342.17,0.4913565779326654
2021/06/16 16:00,342.21,342.25,341.34,341.47,0.5212596795089054
2021/06/16 16:15,341.45,341.59,340.96,341.37,0.5290268452582689
2021/06/16 16:30,341.38,341.71,341.38,341.66,0.5155249277398194
2021/06/16 16:45,341.58,341.99,341.55,341.96,0.5101302900441179
2021/06/16 17:00,341.96,342.25,341.89,342.23,0.4994066978981105
2021/06/16 17:15,342.21,342.21,341.83,341.94,0.4923062194768193
2021/06/16 17:30,341.92,342.49,341.88,342.19,0.5007129180856189
2021/06/16 17:45,342.11,342.13,341.67,341.9,0.5020905667937877
2021/06/16 18:00,341.9,341.9,338.67,339.37,0.6969412405942287
2021/06/16 18:15,339.3,339.87,338.07,339.7,0.775731151980356
2021/06/16 18:30,339.64,339.97,337.6,337.61,0.8896074982674739
2021/06/16 18:45,337.57,339.66,337.45,339.62,0.9839212483912284
2021/06/16 19:00,339.52,341.23,339.34,341.13,1.0486411592204294
2021/06/16 19:15,341.16,342.0,341.0,341.42,1.0451667907046844
2021/06/16 19:30,341.47,342.29,341.2,341.61,1.0483691627972092
2021/06/16 19:45,341.57,341.75,340.77,340.93,1.0434856511688384
2021/06/17 13:30,339.97,342.04,339.92,341.31,1.1203795332282074
2021/06/17 13:45,341.37,342.37,341.37,342.12,1.116066709426193
2021/06/17 14:00,342.18,342.7,341.97,342.57,1.0884905158957476
2021/06/17 14:15,342.55,343.9,342.47,343.78,1.1128840504746191
2021/06/17 14:30,343.82,344.665,343.82,344.5,1.096606618297864
2021/06/17 14:45,344.53,344.63,343.65,344.05,1.088277574133732
2021/06/17 15:00,344.05,344.5,343.96,344.23,1.0491148902670384
2021/06/17 15:15,344.28,345.52,344.19,345.45,1.0691781123908204
2021/06/17 15:30,345.46,346.195,345.41,346.1,1.0488796757914738
2021/06/17 15:45,346.09,346.18,344.86,344.99,1.0682454132349395
2021/06/17 16:00,345.0,345.24,344.63,344.96,1.0355135980038734
2021/06/17 16:15,344.9,344.9,343.22,343.4,1.0858340552893078
2021/06/17 16:30,343.37,344.32,343.02,344.11,1.1011316227686438
2021/06/17 16:45,344.16,344.27,343.66,344.11,1.0660507925708804
2021/06/17 17:00,344.15,345.14,344.15,344.89,1.0634757359586726
2021/06/17 17:15,345.03,345.53,344.84,345.53,1.0367988976759102
2021/06/17 17:30,345.53,346.07,345.46,346.07,1.0063132621276318
2021/06/17 17:45,346.07,346.13,345.41,345.62,0.9858623148327988
2021/06/17 18:00,345.68,345.78,345.29,345.67,0.950443578059024
2021/06/17 18:15,345.72,345.95,345.59,345.87,0.9082690367690948
2021/06/17 18:30,345.88,345.92,345.39,345.71,0.8812498198570188
2021/06/17 18:45,345.72,345.83,345.43,345.49,0.8468748327243729
2021/06/17 19:00,345.59,346.31,345.3,346.28,0.8585266303869171
2021/06/17 19:15,346.29,346.31,345.92,346.06,0.8250604425021363
2021/06/17 19:30,346.05,346.2,345.58,346.03,0.8104132680376983
2021/06/17 19:45,346.01,346.37,345.2,345.34,0.8360980346064354
2021/06/18 13:30,343.63,344.8,342.7,344.38,0.9649481749916892
2021/06/18 13:45,344.38,344.74,342.96,343.96,1.0231661624922848
2021/06/18 14:00,343.94,344.39,343.26,343.92,1.0307971508856926
2021/06/18 14:15,343.89,344.29,343.41,344.18,1.0200259258224285
2021/06/18 14:30,344.18,344.63,343.2,344.26,1.0493097882636842
2021/06/18 14:45,344.25,344.38,343.17,343.49,1.0607876605305624
2021/06/18 15:00,343.45,343.84,342.25,342.29,1.098588541921235
2021/06/18 15:15,342.28,342.81,341.97,341.97,1.080117931784002
2021/06/18 15:30,341.95,343.09,341.86,342.55,1.0908237937994276
2021/06/18 15:45,342.56,342.93,342.47,342.86,1.0457649513851812
2021/06/18 16:00,342.87,343.45,342.69,343.3,1.025353169143382
2021/06/18 16:15,343.32,343.78,343.18,343.77,0.9949707999188524
2021/06/18 16:30,343.82,343.85,343.34,343.37,0.9603300284960806
2021/06/18 16:45,343.33,343.67,343.05,343.56,0.936020740746361
2021/06/18 17:00,343.63,344.27,343.42,344.15,0.9298764021216184
2021/06/18 17:15,344.14,344.15,343.37,343.37,0.9191709448272152
2021/06/18 17:30,343.34,343.8,343.34,343.62,0.8863730201967025
2021/06/18 17:45,343.61,343.61,343.04,343.5,0.8644892330397941
2021/06/18 18:00,343.37,344.02,343.23,343.64,0.8591685735369491
2021/06/18 18:15,343.7,343.86,343.23,343.49,0.8427993897128809
2021/06/18 18:30,343.55,343.67,342.75,342.8,0.8483137190191048
2021/06/18 18:45,342.82,343.12,342.42,342.57,0.8377198819463108
2021/06/18 19:00,342.54,342.94,342.2,342.91,0.8307398903787178
2021/06/18 19:15,342.85,343.67,342.78,343.5,0.8349727553516696
2021/06/18 19:30,343.45,343.83,343.19,343.74,0.8210461299694065
2021/06/18 19:45,343.73,343.8,342.31,342.62,0.8688285492573067
2021/06/21 13:30,342.43,342.92,340.15,341.48,1.0046265100246443
2021/06/21 13:45,341.45,342.83,340.47,342.56,1.1014389021657385
2021/06/21 14:00,342.64,343.11,341.96,342.23,1.1049075520110452
2021/06/21 14:15,342.3,342.46,341.54,342.15,1.091699869724539
2021/06/21 14:30,342.2,343.46,342.03,343.33,1.1158641647442151
2021/06/21 14:45,343.35,343.97,343.13,343.56,1.096159581548202
2021/06/21 15:00,343.62,344.41,343.6,343.8,1.0785767542947606
2021/06/21 15:15,343.85,344.13,343.51,343.77,1.0458212718451352
2021/06/21 15:30,343.81,344.15,343.45,344.1,1.0211197524276248
2021/06/21 15:45,344.11,344.15,343.71,343.95,0.9796111986827942
2021/06/21 16:00,344.01,344.19,343.78,343.86,0.9389246844911678
2021/06/21 16:15,343.88,344.04,343.65,343.97,0.8997157784560875
2021/06/21 16:30,344.0,344.24,343.88,344.11,0.8611646514235108
2021/06/21 16:45,344.14,344.25,343.84,343.85,0.8289386048932619
2021/06/21 17:00,343.82,343.86,343.6,343.63,0.7883001331151711
2021/06/21 17:15,343.61,344.08,343.6,343.87,0.7662786950355133
2021/06/21 17:30,343.94,344.49,343.93,344.24,0.7558302168186912
2021/06/21 17:45,344.24,344.68,344.22,344.45,0.7346994870459261
2021/06/21 18:00,344.43,344.55,344.17,344.42,0.7093638093997882
2021/06/21 18:15,344.4,344.53,344.29,344.48,0.6758378230140856
2021/06/21 18:30,344.47,344.47,343.92,344.14,0.6675636927987939
2021/06/21 18:45,344.16,344.38,344.0,344.32,0.6470234290274511
2021/06/21 19:00,344.29,344.43,344.04,344.04,0.6286646126683465
2021/06/21 19:15,344.03,344.17,343.58,343.85,0.6259028546206098
2021/06/21 19:30,343.87,344.13,343.76,343.97,0.6076240792905665
2021/06/21 19:45,344.0,344.5,343.81,344.31,0.6135080736269545
2021/06/22 13:30,344.15,345.53,343.84,344.31,0.6904003540821719
2021/06/22 13:45,344.32,345.23,344.05,344.7,0.7253717573620173
